,FragmentID, SessionEndDate,La historia involucra…-X,La historia involucra…-Y,Esta historia me enseñó-X,Esta historia me enseñó-Y,La lección impacto en…-X,La lección impacto en…-Y,Es importante…-X,Es importante…-Y,Tono emocional,¿Cuándo sucedieron,¿La experiencia que compartiste es?,¿Qué tan común?,¿Por cuánto tiempo?,¿Quién crees que debe saber sobre esta historia?,¿En cuántos colegios/escuelas has estado?,Edad,Grado,Institucion Educativa Distrital,Género,FragmentEntry,StoryTitle,Temas,Familia,EstudiosAcudiente,Describe algo que es…,Sentí que tuve…,Las materias en clase...,El aprendizaje aplicado...,El aprendizaje por descubrimiento...,El auto-aprendizaje...
2106,bdbfbb7e-5dbd-4d87-9902-6e5f449cd8c9,2018/08/09 21:14:35.962,0.5009838,0.24425639,0.3083912,0.20354702,0.36394677,0.30347008,0.30098379999999997,0.22575215,Feliz,El mes pasado,Experiencia personal,Pasa todo el tiempo,Por mucho tiempo,Todo el mundo,En 3,15,10,5. Colegio Ciudad de Bogotá (IED),femenino,"Mi colegio es bueno,y super divertido. Hacen varias actividades para que todos compartamos y socialicemos unos con otros, y en las aula de las clases también, algunas son super divertidas y dinámicas como la clase de música... Siempre jugamos en los descansos fútbol con personas de los demás salones o jugamos otras cosas. Y la clase de educación física es muy chevere por los diferentes deportes que el profesor nos enseña. Todo es muy divertido, educador y bonito.",Lo divertido que es el colegio!,"Educación / aprendizaje,Valores,Innovación / creatividad,Relación con los compañeros","Papá,mamá,Hermanos",Técnico,Pasa frecuentemente,Control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
2107,bdea0c99-4f1e-40f2-8a06-38574432837f,2018/08/09 22:06:51.862,0.2046875,0.15173505,0.94913197,0.007401709,0.83431715,0.018504297,0.5454281999999999,0.74387175,Triste,Hace un año,Experiencia personal,Pasa una vez cada tanto,Por siempre,Los compañeros,En 2,13,7,5. Colegio Ciudad de Bogotá (IED),masculino,era un día soleado y era entrega de boletines mi mama estaba muy ocupada en sus labores  de la casa y alistarse para ir a la entrega de boletines de mis otros 2 hermanos pero ella iba con una actitud positiva con migo pero yo iba muy triste  casi ni quería hablar  por la culpa que yo sentía al saber mi mama iba de buen carácter  pero yo sabia que sus ánimos iban a bajar  por que no iba bien el el colegio así que le dije que si podía ir a la cafetería a tomar un jugo ella dijo que si al rato mi mama salio desocasionada y un profesor le dijo ami mama que yo iba a perder el año escolar pero yo me puse a entregar todo y pude pasar el año escolar  y mi mama se puso de buen humor.,el dia en que casi pierdo el año,Educación / aprendizaje,"Papá,mamá,Hermanos",Postgrado (especialización maestría),Novedoso,Absolutamente ningun control,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro
2108,be340bab-5909-4efd-b2f5-7ff6015ec65b,2018/08/09 23:14:57.988,0.386169,0.11102563,0.786169,0.051811963,0.31950232,0.11102563,0.28246528,0.07031626,Feliz,El mes pasado,Experiencia personal,Pasa todo el tiempo,Por siempre,Los compañeros,En 3,11,6,5. Colegio Ciudad de Bogotá (IED),femenino,EL PRIMER DIA QUE YO LLEGE AL COLIGIO YO CONOCI  A UNAS NIÑAS QUE SE LLAMAN LA PRIMERA ES YULIANA LA SEGUNDA ES CATALINA LA TERCERA ES LAIMER LA CUARTA ES KAREN Y ELLAS AN SIDO MUY BUENAS CON MIGO Y POR ESO LAS QUIERO MUCHO Y POR  ESO LAS PRESIO MUCHO AMIS QUERIDAS AMIGAS Y TANBIEN A UN NIÑO QUE SE LLAMA SANTIAGO PERO ES UN POCO FASTIDIOSO PERO IGUAL MANERA LO APRECIO....Y COMO ME A PARECIDO EL COLEGIO ME A PARECIDO SUPER POR QUE LOS PROFESORES AN SIDO MUY BUENOS CON MIGO POR ESO EL COLEGIO ME GUSTA Y TANBIEN POR LA FORMA QUE TRABAJAN,YULIANA CATALINA KAREN Y LAIMER,"Relación con los compañeros,Relación con los profesores","mamá,Hermanos",Técnico,Pasa todo el tiempo,Total control,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
2109,bec8583c-160c-4639-b407-a21a31143c2c,2018/08/09 22:01:04.481,0.5454281999999999,0.1887436,0.5120949,0.20354702,0.5083912,0.1813419,0.623206,0.20724785,Muy Feliz,No se,Una opinión,Común,Por algun tiempo,Todo el mundo,En más de 4,15,7,5. Colegio Ciudad de Bogotá (IED),femenino,pues yo le diría que el colegio el cool que enseñan muchas cosas pues casi nunca hay violencia como bulling o cosas así que enseñan muchas cosas productivas !!!!  que el refrigerio es bueno a pesar de ser muy poquito y que hay mucha ley acerca del uniforme y violencia o sobre las drogas,el trabajo del colegio y sus experiencias,"La seguridad en el colegio,Educación / aprendizaje,Bullying / matoneo,Comida,Valores,Salud,Relación con los profesores","Papá,mamá,Hermanos",No tiene educación formal,Pasa todo el tiempo,Total control,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro
2110,c0ad9757-6a20-4082-8aef-157cfc5bc7a8,2018/08/09 22:02:54.870,0.5120949,0.82158977,,,0.03431713,0.0037008803,,,Muy Feliz,Hace seis meses,Una experiencia que alguien te compartió,Común,Por siempre,Todo el mundo,Sólo en este,12,7,5. Colegio Ciudad de Bogotá (IED),femenino,"mi historia se trata del día de mi cumpleaños ( 4 de abril) ese día  todas mis amigas me felicitaron y me compraron una ensalada de frutas también me dieron cartas y regalos, nos divertimos mucho por que jugamos y nos reimos  , para mi ese fue el mejor cumpleaños en el colegio por que estuve con mis amigas",el mejor cumpleaños en el colegio,Relación con los compañeros,"Papá,mamá,otros",Bachiller,Completamente novedoso,Total control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro
2111,c165761b-5adb-4976-a680-a77b694233ef,2018/08/09 20:25:29.649,0.5120949,0.2849658,0.77505785,0.096222214,0.68246526,0.17394018,0.26765046,0.17394018,Indiferente,Hace más de dos años,Experiencia personal,Pasa todo el tiempo,Por siempre,Los compañeros,En más de 4,17,10,5. Colegio Ciudad de Bogotá (IED),masculino,"Yo he estado en muchos colegios en toda mi vida, mas o menos unos 6 colegios y en todos los colegios que he estado, la experiencia en aquellos colegios a sido regular, porque no tienen un buen método educativo y uno termina aburriéndose del estudio",Mi Cococolegios,"Educación / aprendizaje,Bullying / matoneo,Comida,Salud,Innovación / creatividad,Relación con los profesores","mamá,Hermanos,otros familiares,otros","Bachiller,Pregrado (profesional)",Pasa todo el tiempo,Control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
2112,c1c23f80-f672-4ede-a706-f86f66795b95,2017/11/14 22:01:14.158,0.35653934,0.20724785,0.4898727,0.30347008,0.4972801,0.27386323,0.5157986,0.2849658,Muy Feliz,No se,Experiencia personal,Común,Por siempre,Todo el mundo,En 2,16,10,5. Colegio Ciudad de Bogotá (IED),femenino,a mi me parece muy chevrere mi colegio y muy grande me gustan los profesores y comparto con mi compañeros,mi grandioso colegio,"La seguridad en el colegio,Relación con los compañeros,Relación con los profesores","Papá,mamá,Hermanos",Bachiller,Pasa todo el tiempo,Total control,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro
2113,c3a76994-b85e-49d8-a464-15b5e560e0b0,2018/08/09 21:57:23.889,0.4898727,0.8289915,0.038020834,0.05921367,0.49357638,0.82529056,0.08616898,0.0,Muy Feliz,El mes pasado,Experiencia personal,Pasa todo el tiempo,Por siempre,Todo el mundo,En 2,13,7,5. Colegio Ciudad de Bogotá (IED),masculino,que por primera ves mi equipo del torneo del colegio pudo llegar a la final del campeonato  y vamos con toda por esas  me dallas,el mejor dia,Innovación / creatividad,"Papá,mamá,Hermanos,otros",Bachiller,Pasa todo el tiempo,Total control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
2114,c4224e81-916c-467a-84ed-13478bad507c,2018/08/09 21:17:36.838,0.88616896,0.07031626,0.5083912,0.73276925,0.5046875,0.72906834,0.83431715,0.08511968,Muy Feliz,Hace dos años,Experiencia personal,Pasa una vez cada tanto,Por siempre,Los compañeros,En 2,18,10,5. Colegio Ciudad de Bogotá (IED),masculino,"Se suele pasar muy bien con algunos profesores,la mayoría tienen varios diplomas y son egresados de universidades excelentes, asì  que en los descansos o en tiempos libres es muy divertido hablar con ellos, pueden que te cuenten historias de su vida pasada o explicar algún tema que no entendieras o que te den consejos para tu vida privada; como los hizo un profesor de Biología, que al contarle algunos problemas de mi vida personal, decidió darme consejos y motivarme para que me fuera bien en cada materia.",Maestro o Amigo,"Educación / aprendizaje,Valores,Relación con los profesores","mamá,Hermanos,otros familiares",Bachiller,Novedoso,Control,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
2115,cac3a1eb-4d69-4dfb-aff8-bbf61c1d200f,2018/08/09 22:00:22.493,,,0.23431712,0.11102563,0.76024306,0.14803419,0.79357636,0.122128226,Muy Feliz,Hace seis meses,Experiencia personal,Muy rara y única,Por siempre,Los profesores y las directivas,En 3,14,7,5. Colegio Ciudad de Bogotá (IED),masculino,Pues mi colegio me han pasado varia cosas impresionantes a la ves son buenas y a las ves son malas por ejemplo las cosas buenas q me han pasado son entrar al colegio mas grande y mas respetuoso q me a recidivo con todo su cariño y los estudiantes son los mejores amigos q lo recibe a un con todo su cariño y muchas cosas buenasy  las cosas malas q me han pasado son la perdida de años y las perdida de un amigo,reportaje del ciudad bogota,Valores,"mamá,Hermanos",Bachiller,Completamente novedoso,Total control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
2116,cd3038d5-3993-47e3-ae76-d290f19f9621,2018/08/09 22:50:35.009,0.012094907,0.011102589,0.045428243,0.007401709,0.9898727,0.014803418,0.023206018,0.037008546,Feliz,Hace seis meses,Una opinión,Pasa todo el tiempo,Por siempre,Todo el mundo,Sólo en este,13,6,5. Colegio Ciudad de Bogotá (IED),femenino,en mi  vida escolar fue cuando hicieron el mejoramiento osea aprobar porque muchos necesitan este trabajo para entender cada  trabajo que les explique pero no le que no me gusto fue que algunos les toca muy lejos porque algunos viven muy lejos y no alcanzan a llegar a llegar al colegio por eso es mejor hacer como los hacen ahora ponerlos entre semana los esfuerzos  para menos esfuerzo,el titular de esta historia es EL RENDIMIENTO DEL ESTUDIANTE,Educación / aprendizaje,"mamá,Hermanos,otros familiares",Bachiller,Completamente novedoso,Total control,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro
2117,cd712e62-1fd1-4683-9bb1-1da71cecf094,2018/08/09 20:53:18.532,0.55283564,0.29236752,0.586169,0.27386323,0.4046875,0.255359,0.39357638,0.21835044,Muy Feliz,Hace dos años,Experiencia personal,Común,Por algun tiempo,Los compañeros,Sólo en este,13,8,5. Colegio Ciudad de Bogotá (IED),masculino,pues yo le diría que mio experiencia en el colegio a sido muy buena ya que los profesores son muy bueno y también e tenido buenos compañeros   así que mio experiencia es positiva,mi experiencia en el colegio,Relación con los compañeros,"Papá,mamá,Hermanos,otros familiares",Técnico,Pasa todo el tiempo,Total control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro
2118,cdaf4efe-b8ff-4144-a0fb-613619073281,2018/08/09 20:25:54.804,0.5046875,0.32197437,0.46024305,0.27386323,0.5009838,0.31087178,0.43431714,0.24055557,Feliz,Hace seis meses,Experiencia personal,Pasa una vez cada tanto,Por siempre,Los compañeros,Sólo en este,16,10,5. Colegio Ciudad de Bogotá (IED),masculino,"Pues para mi en el transcurso del tiempo en el colegio he tenido varias experiencias tanto buenas como malas,la escuela me ha llevado a cambiar mi forma de ser y de pensar.para mi la escuela es un lugar el cual podemos desarrollar nuestro intelecto e imaginación y podemos echar a volar nuestra mente con diferentes conocimientos",experiencias de colegio,"La seguridad en el colegio,Educación / aprendizaje,Comida,Innovación / creatividad,Relación con los compañeros,Relación con los profesores","Papá,mamá,Hermanos",Pregrado (profesional),Pasa frecuentemente,Total control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
2119,d066af3f-4dc0-4bba-bcca-58c8b3a9ff90,2018/08/09 21:17:21.162,0.5306134,0.8067863,0.9676505,0.051811963,0.012094907,0.018504297,0.9750578999999999,0.033307716,Feliz,Hace un año,Experiencia personal,Común,Por algun tiempo,Los compañeros,En 3,17,10,5. Colegio Ciudad de Bogotá (IED),masculino,"Mi Historia fue cuando recién ingrese el año pasado al colegio al grado Noveno Y No Conocía A Nadie,Fui Asignado En Varios Salones Distintos Hasta Llegar A 903 Y Aun No Conocía A Nadie,Pero En El Curso Todos Fueron Muy Amigables Y Socializaron Conmigo, Me Pareció Algo Bueno Que Los Estudiantes De El Colegio Fueran Asi De Positivos Y De Amistosos Al Ser Un Estudiante Nuevo.",LA BIENVENIDA AL COLEGIO,Relación con los compañeros,"Papá,mamá,Hermanos,otros familiares",Bachiller,Pasa todo el tiempo,Poco control,Me interesa poco / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro
2120,d2e037aa-cc7a-4236-a49c-1221f1b4b65b,2018/08/09 22:02:53.978,0.5009838,0.2516581,,,0.071354166,0.029606836,0.5046875,0.25905982,Muy Feliz,El mes pasado,Experiencia personal,Común,Por siempre,Los compañeros,En 2,12,7,5. Colegio Ciudad de Bogotá (IED),femenino,"mi colegio es bueno tiene muy buenos profesores que saben mucho son muy buenos enseñan muy bien y si uno les pone atención puede aprender muchas cosas por que son muy buenos maestros, la historia que yo voy a contar que en este momento en mi salón tengo muchos amigos que son muy buenos y están hay incondicionalmente cuando uno los necesitan entonces en un grupo de varias personas cuando una persona cumple años tratamos de hacer lo mejor para que sea muy feliz esa persona una vez le hicimos una fiesta a un amigo y le hicimos una cartelera es decir como una mini fiesta en el colegio y el niño se puso muy feliz nos dio muchos abrazos",la celebración del cumpleaños,Relación con los compañeros,"mamá,Hermanos",Bachiller,Pasa todo el tiempo,Control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
2121,d52c018c-6de2-466d-adc3-3223dbe67cc3,2018/08/09 22:02:28.094,0.33061343,0.23685469,0.73802084,0.1628376,0.3157986,0.14803419,0.35653934,0.14063247,Feliz,Hace seis meses,Experiencia personal,Común,Por siempre,Todo el mundo,En 3,12,7,5. Colegio Ciudad de Bogotá (IED),femenino,"yo empece a conocer dos personas muy importantes cada día nos acercábamos mas teníamos muchas cosas en común ,compartíamos mucho y demás un día desidi desirles q fuéramos amigas, aceptaron y así fue nos volvimos inseparables y muy amigas hay entendí q eran unas grandes personas y q siempre íbamos a estar juntas sin importar la situación",amigas inolvidables,Relación con los compañeros,mamá,Técnico,Pasa todo el tiempo,Total control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
2122,d5825d60-f667-4dba-bf48-7e15a43cdf12,2018/08/09 20:51:51.324,0.9750578999999999,0.022205127,0.5009838,0.86229914,0.98246527,0.025906008,0.9861690000000001,0.018504297,Indiferente,No se,Una experiencia que alguien te compartió,Pasa todo el tiempo,Se me va a olvidar,Los compañeros,En 2,14,8,5. Colegio Ciudad de Bogotá (IED),masculino,que el profesor de matematicas nadie le entiende y como q no le gusta enseñar,profesor peresoso,Educación / aprendizaje,"Papá,mamá,Hermanos",Postgrado (especialización maestría),Pasa todo el tiempo,Absolutamente ningun control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
2123,d64b3663-1555-4420-92b3-8ab4467c7ecb,2018/08/09 22:04:34.662,0.72320604,0.14433335,0.83431715,0.10362393,0.25283566,0.14433335,0.77505785,0.13323076,Muy Triste,Hace seis meses,Experiencia personal,Común,Por siempre,Los profesores y las directivas,En más de 4,13,7,5. Colegio Ciudad de Bogotá (IED),femenino,En MI Colegio Tuve Muchos Problemas Con Niñas...La Verdad Es Q Ami No Me Gustan Los Problemas Yo Aveces Soy  Muy Reservada Con Mis Cosas No Me Gusta Q MIs Papas Sepan ...Pero Aveces Si Toca Q Se Enteren Para No Agradar El Problema Por Q Mira Q Uno Cuando Se Queda Callado Se La Montan Mas Y Para q No Pase Eso Tienes Q Hablar Con Coordinación  O Con Tus Padres....Y Pues Mi Tema Es Q Me Hacian bullying.....O Me Iban O Me Buscaban A La Salida Niñas Q Yo Nisiquiera Conozco.......Y EraPor Bobadas Y Yo Siempre Me hHe Dejado Afectar Mucho Por Eso Entonces Me Ponia Muy Mal Y Me Dejaba Afectar Muchoooo .......Y Pues Ese Colegio Es Muy Negativo Por Q Despresian A Las Niñas Nuevas Y Pues Eso Nunca Se Hace Y Pues La Idea Es Q Si Uno Llega A Un Colegio Nuevo Es Pa Q Lo Acepten...Y Pues Yo He Pasado Por Muchos Colegio En Cada Dos O Un Año Cambio De Colegio....FINNNNColegio Distrital La Merced....,Nunca Te Calles Tus Problemas...,"Bullying / matoneo,Relación con los compañeros","Papá,mamá,Hermanos",Técnico,Pasa todo el tiempo,Total control,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro
2124,d6c29fe5-bc5d-45cf-935b-ab19bc36eb1d,2018/08/09 22:55:58.489,0.9935764000000001,0.011102589,0.019502316,0.0,0.026909722,0.018504297,0.060243055,0.0037008803,Muy Feliz,Hace seis meses,Experiencia personal,Pasa una vez cada tanto,Por siempre,Todo el mundo,Sólo en este,11,6,5. Colegio Ciudad de Bogotá (IED),masculino,ha sido importante porque me ha ayudado a mejorar en mis actividades académicas  y conveniencia con mis amigos  y profesores y este año me a parecido espectacular ya que estoy empesando el bachiller en sexto grado,el colegio espectacular,La seguridad en el colegio,"mamá,otros familiares",Pregrado (profesional),Completamente novedoso,Total control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
2125,d740011c-7dcf-4ef9-adf5-81eba08342be,2018/08/09 20:57:34.281,0.30098379999999997,0.14433335,0.2083912,0.11842734,0.26765046,0.11842734,0.25653934,0.12582906,Feliz,Hace un año,Experiencia personal,Común,Por siempre,Nadie,En 3,13,8,5. Colegio Ciudad de Bogotá (IED),femenino,"Pues que es un buen colegio que tiene buenos profesores, saben explicar muy bien, tienen muy buenos criterios, son muy buenos en lo que hacen & quieren lo mejor para nosotros & son muy buenas personas.Me han pasado muchas cosas en este colegio, eh conocido personas muy importantes para mi.",mi experiencia,Relación con los compañeros,mamá,Bachiller,Pasa todo el tiempo,Total control,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
2126,d8a91f78-f4a0-41b6-86b2-10aca46a438c,2018/08/09 20:23:30.883,0.7306134,0.15543589,0.6787616,0.0,0.7898727,0.14803419,0.83431715,0.17764102,Muy Triste,Hace un año,Una historia que escuchaste por ahí,Muy rara y única,Por mucho tiempo,Todo el mundo,En más de 4,20,10,5. Colegio Ciudad de Bogotá (IED),masculino,"ayer me dio una cagada ni la mas SAPA PERRA pero claro me toco limpiarme con hojas del cuaderno de fisica GRACIAS JIJUEPUTAS MI CULO ESTA QUEMADITO.ODIO A EL PIROBO DE TURISMO ,EL QUE TIENE CARA DE BULLDOG .AYER ME GUELI UN TARRO DE POPERR Y QUE CHIMBA LA GANJA,Y ME GOLUI EL CELUCOESTA ES LA BANDA DE SARABANDA PIROBOS.",COLEGIO PIROBO,"Relación con la familia,Ninguna de las anteriores","Papá,mamá,Hermanos,otros familiares","Pregrado (profesional),Postgrado (especialización maestría)",Pasa todo el tiempo,Absolutamente ningun control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
2127,d956fb1d-3cb8-4e2c-9358-36d0d586c4a4,2018/08/09 23:11:38.295,0.6380208,0.31457266,0.6157986,0.29606837,0.7824653,0.11102563,0.51950234,0.12582906,Muy Feliz,Hace dos años,Experiencia personal,Común,Por siempre,Los compañeros,Sólo en este,12,6,5. Colegio Ciudad de Bogotá (IED),masculino,A sido muy buena a pesar de las cosas malas en que e pasado gracias a poder tener en quien confiar y teniendo amigos que me dan su apoyo,MI VIDA EN EL COLEGIO,Relación con la familia,"Papá,mamá,Hermanos",Bachiller,Pasa todo el tiempo,Total control,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro
2128,d9c834e0-9452-4404-a410-198fb2c4f5f9,2018/08/09 20:58:16.055,0.26765046,0.1702393,0.6565394,0.11842734,0.5269097,0.0814188,0.57505786,0.07771797,Triste,El mes pasado,Una opinión,Muy rara y única,Por algun tiempo,Nadie,Sólo en este,14,8,5. Colegio Ciudad de Bogotá (IED),masculino,me da persa estudiar pero es buen colegio,no se,Ninguna de las anteriores,"mamá,Hermanos,otros familiares",Bachiller,Novedoso,Absolutamente ningun control,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro
2129,db6e1872-fce0-44ec-b2ef-934526c44549,2017/12/06 22:51:37.931,0.5046875,0.82529056,0.5009838,0.840094,0.06765046,0.0,0.9195023000000001,0.0,Indiferente,No se,Experiencia personal,Pasa todo el tiempo,Por mucho tiempo,Nadie,En más de 4,14,9,5. Colegio Ciudad de Bogotá (IED),femenino,tuve una pelea fuera del colegio y me sancionaron varios días,La sanción,Ninguna de las anteriores,"mamá,Hermanos",Bachiller,Pasa frecuentemente,Poco control,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro
2130,db978269-c95d-46c9-8b26-fdb789fa26fe,2017/12/02 20:20:38.649,0.49357638,0.8474957,,,0.03431713,0.05551284,0.94542825,0.0,Muy Feliz,No se,Una opinión,Muy rara y única,Por mucho tiempo,Los compañeros,Sólo en este,12,7,5. Colegio Ciudad de Bogotá (IED),masculino,desde que ingrese al colegio se han pasado muchas cosas unas felices y otros tristes conocer a mis amigos eso fue lo que me hace sonreír cada día y hay unos mas importante que otros,la historia del año,Relación con los compañeros,"Papá,mamá,Hermanos,otros familiares",Bachiller,Pasa todo el tiempo,Absolutamente ningun control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro
2131,dd645a26-6a51-40ee-9dec-5119ecd52d6f,2018/08/09 20:56:19.604,0.7157986,0.20354702,0.86765045,0.10362393,0.66024303,0.22205126,0.64913195,0.2516581,Feliz,No se,Experiencia personal,Común,Por algun tiempo,Nadie,En 3,16,8,5. Colegio Ciudad de Bogotá (IED),femenino,mi  ingreso al  colegio  al  principio  fue  raro  por que  no  conocia a nadie  y el  seguimiento a sido relativamente  bueno.,mi  historia  en el colegio,Salud,"Papá,mamá,Hermanos",Primaria,Pasa todo el tiempo,Total control,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro
2132,dd8fbd2c-d233-423b-82df-ffb836642f23,2017/12/02 22:55:01.861,0.9713542,0.0037008803,0.015798612,0.011102589,0.95653933,0.029606836,0.060243055,0.007401709,Feliz,Hace más de dos años,Experiencia personal,Muy rara y única,Por siempre,Todo el mundo,En 2,16,8,5. Colegio Ciudad de Bogotá (IED),femenino,"Que muy bien, es el mejor colegio... Hai profesores muy especiales, estudiantes muy amables y respetuosos.",jamas te rindas,"La seguridad en el colegio,Educación / aprendizaje,Valores,Innovación / creatividad,Relación con los compañeros,Relación con los profesores","Papá,mamá,Hermanos",Técnico,Pasa todo el tiempo,Total control,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
2133,df8a9cec-0920-4728-a9dd-795e5188ec73,2018/08/09 20:58:06.319,0.6750579000000001,0.38858974,0.54913193,0.5255214,0.5935764,0.11102563,0.66394675,0.14063247,Feliz,Hace dos años,Una opinión,Pasa todo el tiempo,Por mucho tiempo,Todo el mundo,En 2,13,8,5. Colegio Ciudad de Bogotá (IED),masculino,"No es nada del otro mundo es solo un colegio, con unos muy buenos profesores eso si, aunque lastima que por algunos de mis queridos compañeros mi colegio tenga una mala reputación es mas eso me asustaba un poco al legar al colegio, pero es un lugar divertido con el que se convive con  muy buenas personas, con amigos, y también como en la vida hay personas con las que no  se puede convivir de la mejor manera.En conclusión es un muy buen colegio en el que se conoce a personas que te dan un ejemplo de superación y te inspiran a ser mejor.","Un colegio hecho por personas, no por muros","Educación / aprendizaje,Valores,Relación con los compañeros,Relación con los profesores","mamá,otros familiares",Bachiller,Pasa todo el tiempo,Poco control,Me interesa poco / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
2134,dfcfb36c-0ad2-4c31-b912-e33bb011bca1,2018/08/09 21:19:57.059,,,0.523206,0.74757266,,,,,Indiferente,No se,Una opinión,Pasa todo el tiempo,Por algun tiempo,Todo el mundo,En 2,16,10,5. Colegio Ciudad de Bogotá (IED),masculino,"Le diría que es bueno, porque te hace reflejar una posible sociedad del futuro; donde puedes adquirir conocimiento y interactuar con las personas de tu entorno educativo.No tengo historia I'm sorry :v",Descripción breve de un colegio regular.,Ninguna de las anteriores,"Papá,mamá,Hermanos,otros familiares",Bachiller,Pasa todo el tiempo,Absolutamente ningun control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
