,FragmentID, SessionEndDate,La historia involucra…-X,La historia involucra…-Y,Esta historia me enseñó-X,Esta historia me enseñó-Y,La lección impacto en…-X,La lección impacto en…-Y,Es importante…-X,Es importante…-Y,Tono emocional,¿Cuándo sucedieron,¿La experiencia que compartiste es?,¿Qué tan común?,¿Por cuánto tiempo?,¿Quién crees que debe saber sobre esta historia?,¿En cuántos colegios/escuelas has estado?,Edad,Grado,Institucion Educativa Distrital,Género,FragmentEntry,StoryTitle,Temas,Familia,EstudiosAcudiente,Describe algo que es…,Sentí que tuve…,Las materias en clase...,El aprendizaje aplicado...,El aprendizaje por descubrimiento...,El auto-aprendizaje...
1482,934fca0d-c48d-4b74-83aa-d6b8dee1f0d8,2019/07/22 15:56:35.029,0.5009838,0.29236752,0.5046875,0.28126493,0.5009838,0.2775641,0.5046875,0.31827348,Feliz,No se,Una experiencia que alguien te compartió,Muy rara y única,Por siempre,Todo el mundo,En 2,16,10,3. Bello Oriente,masculino,una vez un colegio que se llamaba bello oriente que no pasó de octubre por que callo un asteroide,the end,Tecnología,"Papá,mamá,Hermanos",Bachiller,Completamente novedoso,Poco control,,,,
1483,15695d84-c070-43ef-854e-a9d8e2c5f99e,2019/07/16 15:43:07.075,0.48616898,0.014803418,0.34913194,0.2849658,0.5120949,0.8363932,,,Indiferente,Siempre,Experiencia personal,Común,Por algun tiempo,Nadie,En 3,12,6,6. Camilo Mora,masculino,"Es muy grande es inmensamente genial porque tiene muy buenos docentes, coordinadores, rectores, etc.Disfruto de sus atenciones y su preocupaciones por todos sus alumnos...",mi colegio,"La seguridad en el colegio,Educación / aprendizaje,Relación con los compañeros","Papá,mamá,Hermanos,otros familiares,otros","Técnico,Postgrado (especialización maestría)",Completamente novedoso,Total control,Me interesa poco / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro
1484,373de719-2e48-4aa3-ba09-9c418fe6978f,2019/07/15 14:54:44.071,0.5009838,0.8548974,0.5046875,0.8437949,0.012094907,0.014803418,0.96024305,0.0,Muy Feliz,Hace más de dos años,Experiencia personal,Pasa una vez cada tanto,Por siempre,Todo el mundo,En 2,16,10,4. Benedikta Zur Nieden,femenino,"Una historia que para mí ha sido muy positiva es que a pesar que en el colegio hayan ciertos desordenes como aveces peleas o indisciplinas en los salones este colegio de verdad ha significado mucho para mí porque desde que estoy aquí he aprendido muchas cosas en cuanto al estudio pero también muchos valores, los profesores son muy buenos  y también aquí conocí a    personas que de verdad son importantes en mi vida porque me enseñaron a ser segura de mi  misma y a no rendirme y me apoyaron mucho.",un buen lugar con una buena historia.,"Educación / aprendizaje,Valores,Innovación / creatividad,Relación con los compañeros,Relación con los profesores","mamá,Hermanos","Bachiller,Técnico",Pasa frecuentemente,Poco control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro
1485,3df6978d-31a9-496f-b38c-604c2c79d3a2,2019/07/22 22:17:03.019,0.9306134,0.022205127,,,,,0.92320603,0.018504297,Indiferente,Siempre,Una opinión,Común,Por siempre,Los compañeros,Sólo en este,11,6,8. Guadalupe,femenino,EL COLEGIO ES NEGATIVO POR QUE LOS PROFESORES   SON MUY  REGAÑONES   Y SON MUY MALACLASES  .  NO SABEN  LO QUE LE DICEN A LOS ESTUDIANTES,LOS PROFESORES  MALACLASES,Educación / aprendizaje,"Papá,mamá,Hermanos","Primaria,Pregrado (profesional)",Pasa todo el tiempo,,Me interesa mucho / Importa poco para mi futuro,,,
1486,51d3ce52-f761-4052-9d58-0cf9ad54327c,2019/07/24 13:39:29.798,0.9343171,0.040709425,,,0.09357639,0.05551284,0.09357639,0.048111133,Muy Feliz,Siempre,Experiencia personal,Pasa todo el tiempo,Por siempre,Todo el mundo,Sólo en este,13,8,7. Jesús Amigo,femenino,"mi respuesta seria positiva ya que durante todo el tiempo que llevo en la institución asido todo muy maravilloso por que mas que un colegio es  una familia donde los profesores    siempre nos  acompañan  ,nos aconsejan, y nos  cuidan  ,en las actividades  del colegio  siempre nos integran a todos  ,cuando tenemos  problemas  nos ayudan a solucionarlos todo es muy alegre y divertido y la forma en que  nos enseñan los profesores es muy buena ya que no solo es teoría o solo escribir no ellos tratan de que todo sea mas dinámico",la vida en el colegio,Educación / aprendizaje,mamá,Pregrado (profesional),Pasa todo el tiempo,,,,,
1487,1408b7e9-1e21-4ad1-a3f9-278272825bd7,2019/07/23 14:44:03.753,0.49355707,0.82158977,0.98985344,0.014803366,0.99355704,0.0074016573,0.0194831,0.0,Indiferente,No se,Una opinión,Muy rara y única,Por siempre,Los compañeros,En 2,8,3,5. Caicedo,masculino,"cuando llegue a el colegio me encontré con un niño el cual no le caí bien, por esto pelee con el y nunca le pedí disculpas.",Los amigos que pelean,"Educación / aprendizaje,Bullying / matoneo,Justicia,Relación con los compañeros",mamá,Técnico,Completamente novedoso,Poco control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro
1488,03ebb241-82d5-4f13-ab24-bcce70ce33a5,2019/07/18 11:38:16.287,0.9343171,0.0,,,0.9120949,0.0037008803,0.92690974,0.05921367,Indiferente,Siempre,Experiencia personal,Común,Por siempre,Nadie,Sólo en este,15,10,9. Reino de Bélgica,femenino,"Le diría que es un muy buen colegio, nos ayuda mucho y no solo académicamente, a mi me han ayudado con muchos de mis problemas, en pocas palabras un excelente colegio.",Opiniones de la Institución Educativa Reino de Bélgica.,Relación con los profesores,"Papá,mamá,Hermanos",Bachiller,Pasa todo el tiempo,Total control,,Me interesa poco / Importa mucho para mi futuro,,
1489,205c84be-8fbc-40c2-9bba-bb0754e25efd,2019/08/06 18:57:37.838,0.14542824,0.11102563,0.786169,0.13323076,,,0.9046875,0.0,Muy Feliz,Siempre,Una opinión,Pasa todo el tiempo,Por siempre,Los profesores y las directivas,En más de 4,13,5,2.Álvaro Marín Velasco,masculino,ha buenas actividades hay muy buenos profesores lo que no me gusta es las clases de piedad porque grita mucho,los recochudos,"Salud,Relación con los compañeros,Ninguna de las anteriores",mamá,No tiene educación formal,,,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
1490,68c13743-0a03-47ae-b298-4652f4420ada,2019/08/06 18:25:13.569,0.286169,0.47000855,0.9713542,0.029606836,0.07876158,0.05551284,0.88616896,0.048111133,Muy Feliz,Siempre,Experiencia personal,Pasa todo el tiempo,Por siempre,Los compañeros,En 3,9,4,2.Álvaro Marín Velasco,femenino,para mi el colegio es agradable es genial por que me gusta estudiar mucho y es divertido y me gusta estudiar,la niña estudiosa,"Relación con los compañeros,Relación con la familia","mamá,Hermanos",Bachiller,Completamente novedoso,Total control,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,
1491,9db5bbc4-1172-48ca-9b41-20f4c7723b9b,2019/07/24 13:39:25.996,0.4972801,0.0999231,,,0.13431713,0.08511968,0.8454282,0.07401709,Muy Feliz,Hace más de dos años,Experiencia personal,Común,Por mucho tiempo,Todo el mundo,En 3,13,8,7. Jesús Amigo,femenino,"es una historia positiva ya que cuando entre al colegio, los profesores me resivieron muy bien, me integraron con todos y fue todo muy lindo, y ya que llevo 3 anos siempre a sido así, nos aconsejan nos ayudan y siempre tienen una buena energía a la hora de dar clase o a la hora de hablar con uno.",los profesores del jesus amigo,"Relación con los compañeros,Relación con los profesores","Papá,mamá",Pregrado (profesional),Completamente novedoso,,,,Me interesa mucho / Importa mucho para mi futuro,
1492,3695422d-516f-4556-b604-660b23b2a9b5,2019/07/15 15:24:14.498,0.9565277,0.048111133,0.17134252,0.044410255,0.8639351,0.14063242,0.15282412,0.122128226,Feliz,No se,Experiencia personal,Común,Por siempre,Todo el mundo,En 2,8,3,11. San Benito,femenino,Un dia se cayó el lapiz y Valery lo recogió,Las unicornias,"Tecnología,Relación con los compañeros","Papá,mamá,Hermanos","Pregrado (profesional),Postgrado (especialización maestría)",Pasa todo el tiempo,Total control,,,Me interesa poco / Importa mucho para mi futuro,
1493,ea82fad1-00ed-49f5-be87-a0379cb8a8bf,2019/07/16 13:50:50.420,"9,84E+02",0.0,0.019502316,0.0,0.5046875,0.8511966,0.045428243,0.0037008803,Feliz,Hace un año,Una opinión,Pasa una vez cada tanto,Por siempre,Nadie,En 3,16,10,6. Camilo Mora,femenino,En todos los años que e llevado estudiando e aprendido a querer el colegio y me gusta porque comparto con mis compañeros y tambien para poder aprender muchas cosas,la niña huerfana,"La seguridad en el colegio,Educación / aprendizaje",mamá,Bachiller,Pasa todo el tiempo,Total control,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro
1494,c2095039-d9a3-402f-a394-5467977f4f6d,2019/07/22 15:17:11.632,0.66394675,0.1887436,0.35653934,0.15913677,0.26394677,0.08882051,0.34542823,0.18504272,Muy Feliz,Siempre,Experiencia personal,Pasa todo el tiempo,Se me va a olvidar,Los compañeros,En 2,13,6,3. Bello Oriente,masculino,¿con la profe shanon nos grita nos in respeta  nos insulta y nos coge bruscamente ?,la noticia,"Valores,Ninguna de las anteriores","Papá,mamá,Hermanos",Bachiller,Pasa todo el tiempo,Total control,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro
1495,69fdb91c-0a91-4ff4-938b-6fb3f8cf9b69,2019/07/23 15:02:05.216,0.06765046,0.022205127,0.9750579,0.011102589,0.96024305,0.014803418,0.95653933,0.018504297,Muy Feliz,Siempre,Experiencia personal,Pasa todo el tiempo,Por mucho tiempo,Los profesores y las directivas,En 2,13,8,3. Bello Oriente,masculino,Mi colegio Es muy lindo en muchas cosas pero en muchas cosas no tanto . Por que cundo todos los estudiantes de la institucion tiramos la basura al suelo contaminamos el medio ambiente y no estamos cuidando nuestra institucion.,COLEGIO QUE PROTEGE EL MEDIO AMBIENTE,Comida,"mamá,Hermanos",Bachiller,,,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
1496,81f8f808-6201-4799-aa51-d0ae4e400083,2019/07/16 15:14:47.167,0.06765046,0.05921367,0.47505787,0.76237607,0.8824653,0.19244443,0.46394676,0.7845812,Feliz,El mes pasado,Experiencia personal,Muy rara y única,Por siempre,Nadie,Sólo en este,12,7,6. Camilo Mora,masculino,es buena  ti ene profesores buena gente los  8 años  que estoy a qui son buenos agra dables mucha gente buena al gunos malos cansones al gunas cosas que no sabia ya las se muy bien conosi gente que llasalio ya trabajan ti ene novia  en todos los años ay amigos nuevos  me y sieron una casustica  por una pele pero el coleguio es muy agradable pero el otro año meboy en tonses boy a olbidar los recuerdos la disiplina lagente buena que paso buenas cosas conmigo,los 8 años en la istitucion,Tecnología,"mamá,otros",Primaria,Completamente novedoso,Absolutamente ningun control,,,,Me interesa mucho / Importa poco para mi futuro
1497,3fdd13ad-0b71-4714-95d8-fe08c58011fd,2019/07/22 13:24:59.836,0.071354166,0.0037008803,0.015798612,0.007401709,0.9306134,0.037008546,0.9343171,0.025906008,Feliz,Siempre,Experiencia personal,Pasa todo el tiempo,Por siempre,Los compañeros,En 2,10,5,3. Bello Oriente,femenino,el primer dia  de clase  distingi  a  dos super chicas  mui geniales que ahora son  mis amigas  y esas chicas son baleri  y sara esas chicas  me  cambiaron la vida.,las mejores  chicas  del  mundo.,Valores,"mamá,Hermanos",Primaria,Pasa todo el tiempo,Control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro
1498,a2014863-1bc9-43d5-813a-81469e852757,2019/08/06 15:56:17.862,,,0.056539353,0.048111133,0.06394676,0.025906008,0.038020834,0.0037008803,Muy Feliz,Siempre,Una opinión,Común,Por algun tiempo,Nadie,En 3,14,7,2.Álvaro Marín Velasco,masculino,"este cole es muy bueno, los compañeros son muy cheberes y los profesores también pero de todos los profesores nada mas me gustan 3 por q los tres son muy responsables y respetuosos, y eso es lo q me gusta del colegio.",el buen trato de la I.E ALVARO MARIN VELASCO,Educación / aprendizaje,"mamá,Hermanos,otros familiares",Bachiller,Pasa todo el tiempo,Total control,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
1499,de5d8376-5b66-48e0-8114-746f856cad4a,2019/07/18 13:07:25.577,0.47135416,0.81048715,0.008391203,0.0037008803,0.7157986,0.47000855,0.7491319,0.4255983,Feliz,El mes pasado,Una experiencia que alguien te compartió,Pasa una vez cada tanto,Por algun tiempo,Los compañeros,Sólo en este,11,5,1.Alfonso López Pumarejo,masculino,mi colegio es muy aciado muy ordenato tiene muy buenos profesores y que enseñan muy bien pero es muy pequeño,mi colegio perfeto,"Tecnología,La seguridad en el colegio","Papá,mamá,Hermanos,otros familiares",Postgrado (especialización maestría),Completamente novedoso,Total control,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro
1500,e7cc7653-1dd0-4924-9df7-96c336eb8e55,2019/08/01 14:47:39.750,0.9120949,0.0,,,0.6343171,0.24425639,0.65283567,0.23315385,Indiferente,Siempre,Experiencia personal,Pasa todo el tiempo,Por siempre,Todo el mundo,En 3,12,7,10. Rodrigo Correa Palacio,femenino,"hoy vivo un día de clase normal, como siempre la profesora de sociales anda enojada con todos, salgo a la clase de español y la profe no sabe dictar y me quede atrasada. la profe de educación física no nos pone atención ... pero al final del dia entiendo que no es porque a  l@s profesores no le importenos sino que nosotros no ayudamos en nuestro comportamiento en conclucion me caen mal casi todos los profes, cambiaria de mi  colegio l@s profesor@s",mi día a día en la escuela,"Educación / aprendizaje,Relación con los profesores","mamá,Hermanos,otros familiares",Técnico,Pasa todo el tiempo,Total control,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro
1501,fd7aa490-5426-4ae7-a1a2-65dffd568c31,2019/07/15 15:36:47.977,0.23802084,0.15543589,0.7120949,0.13693164,0.7083912,0.19244443,0.6565394,0.21464956,Indiferente,Hace un año,Una opinión,Pasa una vez cada tanto,Por siempre,Nadie,En 3,14,7,4. Benedikta Zur Nieden,femenino,pues mi experiencia en el colegio a sido super pues me imaginaba que iba a ser fatal pero no...pues siempre es difícil un cambio de colegio pero me siento bien y comoda en la institucion,mi experiencia en la institucion,Educación / aprendizaje,"Papá,mamá,Hermanos",Bachiller,Completamente novedoso,Absolutamente ningun control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro
1502,017b08a6-a2b8-4e12-96c7-c47302eba44e,2019/07/18 13:42:01.539,0.7269097,0.42929912,0.045428243,0.007401709,0.96394676,0.037008546,0.9676505,0.022205127,Indiferente,Hace un año,Una historia que escuchaste por ahí,Común,Por algun tiempo,Los profesores y las directivas,Sólo en este,13,8,9. Reino de Bélgica,masculino,el colegio es bueno aprendemos cosas nuevas y practicamos cosas nuevas en cole podemos conseguir amigos y amigas lo maluco que no nos dan refrigerio,el cole,"Justicia,Relación con los compañeros","Papá,mamá,Hermanos",Bachiller,Pasa todo el tiempo,Total control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro
1503,137e3ea1-dbc0-4aad-a764-252e7cae4f78,2019/07/15 13:47:15.023,0.9676505,0.0037008803,0.48246527,0.7993846,0.94542825,0.07031626,0.96024305,0.018504297,Muy Triste,Siempre,Una opinión,Pasa todo el tiempo,Se me va a olvidar,Nadie,En 3,14,6,4. Benedikta Zur Nieden,femenino,"yo le contaria mi colegio es un colegio como todos los demas solo que en mi colegio se ve mas las drogas ,el maltrato al compañero y el egoísmo",vida triste,Bullying / matoneo,"mamá,Hermanos",Bachiller,Pasa todo el tiempo,Absolutamente ningun control,,,Me interesa poco / Importa mucho para mi futuro,
1504,82d416b5-df4c-4382-850d-0c4c8bf0a62a,2019/08/01 16:20:11.898,0.5083912,0.8289915,0.056539353,0.0,0.5120949,0.83269227,0.07876158,0.018504297,Muy Feliz,Hace más de dos años,Una experiencia que alguien te compartió,Muy rara y única,Se me va a olvidar,Nadie,En 3,14,7,1.Alfonso López Pumarejo,masculino,bien los profesores cuando no entiendes algo ellos te vuelven a explicar y porque tengo buenos amigos,que asalte un banco en España,"Bullying / matoneo,Justicia","mamá,Hermanos,otros",Bachiller,Pasa todo el tiempo,Total control,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa mucho para mi futuro
1505,1e678500-4600-4c28-943d-a0cae36ba471,2019/08/06 19:00:12.247,0.4972801,0.75497437,0.11209491,0.05921367,0.11950231,0.05551284,,,Indiferente,El mes pasado,Experiencia personal,Muy rara y única,Por siempre,Los compañeros,En 3,12,5,2.Álvaro Marín Velasco,masculino,ami lo que me gusta del colegio son las clases de deporte y las clases de matematicas por que   el profe esplica muy bien y lo que explica es muy bueno,la buena parte de mi vida,"La seguridad en el colegio,Educación / aprendizaje","Papá,mamá",Pregrado (profesional),Pasa todo el tiempo,Total control,Me interesa mucho / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro
1506,e5516ee2-d8e1-45de-8e51-03a01eb45e77,2019/07/22 13:43:17.847,0.86765045,0.08511968,0.823206,0.096222214,0.09357639,0.037008546,0.08616898,0.022205127,Muy Feliz,Hace un año,Experiencia personal,Común,Por algun tiempo,Todo el mundo,Sólo en este,15,9,8. Guadalupe,femenino,"Cuando estaba en primaria tuve un problema con una compañera porque me machuco los dedos entonces yo la cogi del pelo y me suspendieron, y en secundaria me puse a pelear con otra compañera porque se puso a hablar mal de mi...",violencia en la institución,"Justicia,Relación con los compañeros,Relación con los profesores",otros familiares,Bachiller,Completamente novedoso,Absolutamente ningun control,,,,
1507,737774cd-7d17-4502-a28a-af9784ae5ddf,2019/07/23 16:01:55.267,0.5046682,0.31827348,0.030594097,0.0037008286,0.015779283,0.014803418,0.052816432,0.007401709,Muy Feliz,Hace dos años,Experiencia personal,Pasa una vez cada tanto,Por siempre,Nadie,En más de 4,8,2,5. Caicedo,masculino,Al llegar el primer día a la institución un amigo llamado Tomas me acompaño y estuvo conmigo todos los días guiándome y ayudandome.,Los mejores amigos,"Educación / aprendizaje,Valores,Innovación / creatividad,Relación con los compañeros","Papá,mamá,Hermanos",Pregrado (profesional),Completamente novedoso,Total control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro
1508,48addfa4-3a69-4e7f-b946-714a25cb9d13,2019/07/16 15:20:43.015,0.44172454,0.096222214,0.5083912,0.82158977,0.15653935,0.10732481,,,Indiferente,Hace seis meses,Experiencia personal,Pasa una vez cada tanto,Por algun tiempo,Nadie,En más de 4,11,7,6. Camilo Mora,femenino,Es la historia tiene un poco de positivo y negativo de ser nueva en la escuela pues estaba emocionada por que nueva escuela y es genial pues siempre me cambio d escuela casi todo el tiempo eso pero no dejaban entrar a papas estaba equivocada donde me tocaba pero una vez vi que estaban viendo un cartel fui a ver que mi nombre estaba en 7a fue feliz ese tiempo lindoo me dijeron eres inteligente hasta me eligieron de representante hasta que no me quisieron pobre vivo una vida regular con mis compañeros no tengo amigos.,la estudiante en su vida escolar regular,"Educación / aprendizaje,Bullying / matoneo,Relación con los compañeros","Papá,mamá,Hermanos",Bachiller,Pasa todo el tiempo,Control,Me interesa poco / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro
1509,c2d34e22-f895-4afb-bfe1-ae4fa24ac7d7,2019/07/15 14:57:09.152,0.5120949,0.8363932,0.9713542,0.044410255,0.056539353,0.0,0.8083912,0.014803418,Muy Feliz,Siempre,Experiencia personal,Pasa todo el tiempo,Por siempre,Nadie,En más de 4,16,10,4. Benedikta Zur Nieden,femenino,"Compartiera Una Historia Positiva Porque En El Colegio Es Donde Uno Pasa Sus Momentos Mas Importante, Donde Aprende Muchas Cosas Tanto Positivas Como Negativas, Conoce Amistades Que Le Pueden Duran Para Toda La Vida. En El Colegio Uno Aprende Sobre Que Es El Bullying",Experiencias Vividas,Relación con los compañeros,"mamá,otros familiares",Pregrado (profesional),Pasa frecuentemente,Total control,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro
1510,e35a86c5-1a3f-46b5-bda7-a5118d5a6b8c,2019/07/22 14:05:54.263,0.030613426,0.037008546,0.94542825,0.007401709,0.052835647,0.07031626,0.9750579,0.007401709,Triste,Siempre,Una opinión,Pasa una vez cada tanto,Por mucho tiempo,Los profesores y las directivas,En 3,20,11,22. Colegio Tibabuyes Universal IED,femenino,ME MORBIO UN PERO EN IA PIERNA,wilder  marin  cANO,Salud,Hermanos,Bachiller,Pasa todo el tiempo,Absolutamente ningun control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro
1511,e7fe24b6-6495-4bbc-98b3-ef5d74e9f895,2019/07/22 22:12:45.930,0.08616898,0.06291455,0.27135417,0.16653848,0.712037,0.11475542,0.73796296,0.1554648,Indiferente,Hace seis meses,Experiencia personal,Común,Se me va a olvidar,Los compañeros,En 2,11,6,8. Guadalupe,femenino,el colegio no me gusta tanto por que  al comienzo del año los profesores en actividades no nos tenian en cuenta .   y  positivo por que no hay tantas peleas en la institucion  ni con los docentes,LA NIÑA QUE  SELE OLVIDA TODO,"La seguridad en el colegio,Educación / aprendizaje","mamá,Hermanos",Bachiller,Pasa frecuentemente,Poco control,Me interesa poco / Importa poco para mi futuro,,Me interesa poco / Importa mucho para mi futuro,
1512,974ce547-47b2-4ff9-af0d-971696c425bf,2019/07/15 16:10:06.127,,,,,,,,,Feliz,No se,Una opinión,Muy rara y única,Se me va a olvidar,Los profesores y las directivas,En más de 4,13,7,4. Benedikta Zur Nieden,masculino,el colegio es bueno algunos alumnos tambien pero lo que no me gusta es que ay algunos niños me lo molestan a uno pero es bueno,la nvivencia de los estudiantes en el colegio,"Educación / aprendizaje,Valores","otros familiares,otros","Primaria,Bachiller",,,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro
1513,32bc0904-bc49-4754-afe4-027e8ff904d7,2019/07/18 12:42:04.038,0.72320604,0.4663077,0.77505785,0.3515812,0.8120949,0.32197437,0.1083912,0.14063247,Muy Feliz,Siempre,Experiencia personal,Común,Por mucho tiempo,Los profesores y las directivas,En 3,12,5,1.Alfonso López Pumarejo,femenino,yo  le   diria    que  esta  se    cuela  es  muy  linda  por  que  aparte    de  ser  muy   pequeña  con  pañeros  y  las   profes  son   amables   y  respetuosa  y   muy   espesial  y   los  compañeros  son  muy  lindos  y   lindas,mi   escuela   y   yo,"Relación con los compañeros,Relación con los profesores","mamá,Hermanos,otros familiares",Postgrado (especialización maestría),Completamente novedoso,Control,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro
1514,53b24542-6bb1-47c3-9b1d-bc74b75f35a6,2019/07/24 15:28:14.670,0.0046875,0.0,0.9935764,0.011102589,0.03431713,0.0,0.9935764,0.0,Indiferente,No se,Una experiencia que alguien te compartió,Muy rara y única,Se me va a olvidar,Los compañeros,En 2,14,9,12. Samuel Barrientos,masculino,la profesora cristina me saco del salon por sacar la gaseosa en clase y decia cosas  sobre mi a mis espaldas y ya todobien,la peor profesora del colegio,Relación con los profesores,"Papá,mamá,Hermanos",Bachiller,Completamente novedoso,Absolutamente ningun control,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa poco para mi futuro
1515,3d544b2a-fa92-444b-bc43-9e7a5bf2b7ea,2019/07/24 18:25:25.238,0.8195023,0.096222214,0.86765045,0.05921367,0.85653937,0.07401709,0.86765045,0.06661538,Feliz,Hace más de dos años,Una opinión,Pasa todo el tiempo,Por siempre,Todo el mundo,En 3,13,7,12. Samuel Barrientos,masculino,"la historia del colegioami me gusta el colegio por el ambiente y algunos profesores,enseñan cosas nuevas cada días y que nos enseñan cosas nuevas para la vida,y aquí hay  algunos amigos divertidos y no cambiaría nada del colegio así esta perfecto con buenos estudiantes, y por que nos apoyan con las tareas nos explica actividades  y talleres ,también que los compañeros son  compartidos nos apoyamoscon lo que nos ponen los profesores, también por las actividades extracurriculares de nuestros profesores o docentes y compañeros",la historia del colegio,Relación con los compañeros,"mamá,Hermanos",Bachiller,Pasa todo el tiempo,Total control,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa mucho / Importa poco para mi futuro
1516,24352caa-edc8-4d27-a4fd-5f47c2d5ddf7,2019/07/24 16:42:20.033,0.48616898,0.840094,0.96394676,0.007401709,0.11209491,0.14803419,0.9676505,0.0037008803,Feliz,Siempre,Experiencia personal,Común,Por mucho tiempo,Todo el mundo,Sólo en este,15,10,7. Jesús Amigo,masculino,"En el colegio pasan muchas cosas, todo esto me cambió la forma de pensar y conocer gente realmente maravillosa, y con todo lo que acabo de decir podemos deducir que ante los amigos o conocidos siempre debes actuar con delicadeza y/o respeto, también deben saber que es mejor estar solo que mal acompañado.",El diario de un niño llamado Jesús,Relación con los compañeros,mamá,Bachiller,Pasa frecuentemente,Total control,,,,Me interesa mucho / Importa poco para mi futuro
1517,21a79087-af34-43ee-a5ad-624ca62545e5,2019/07/22 21:03:28.192,0.94172454,0.05921367,0.08987269,0.05551284,0.9676505,0.029606836,0.98246527,0.011102589,Muy Feliz,No se,Experiencia personal,Pasa todo el tiempo,Por siempre,Todo el mundo,Sólo en este,10,4,8. Guadalupe,femenino,MI VIDA EN MI COLEGIO ES MUY  BUENA ME GUSTAN TODAS LAS MATERIAS ME YEBO M UY BIEN  CON MIS  COMPAÑERAS  TODOS  LOS  PROFESORES  Y  PROFESORAS  ESA ES MI VIDA DE MI  ESCUELA.FIN,LA HISTORIA DE MI ESCUELA,Valores,"mamá,Hermanos",Bachiller,Pasa todo el tiempo,Total control,Me interesa poco / Importa mucho para mi futuro,Me interesa poco / Importa mucho para mi futuro,Me interesa mucho / Importa poco para mi futuro,Me interesa poco / Importa poco para mi futuro
